source_model,source_waveform_id,source_waveform_name,target_model,target_waveform_id,target_waveform_name,confidence,match_method,auto_apply,candidates,source_catalog,source_basis
MODX+,4649,Bd ElecPower2,MODX M,4991,Bd ElecPower2,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4729,Sd Bld St1-2,MODX M,5071,Sd Bld St1-2,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4490,Bd Oak Open 1-2 St,MODX M,4832,Bd Oak Open 1-2 St,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4570,T9 BD 1-4,MODX M,4912,T9 BD 1-4,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4650,Bd Techno L,MODX M,4992,Bd Techno L,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4730,Sd Bld St2-3,MODX M,5072,Sd Bld St2-3,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4491,Bd Oak Open 1-2 L,MODX M,4833,Bd Oak Open 1-2 L,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4571,T9 BD 2-1,MODX M,4913,T9 BD 2-1,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4651,Bd Techno Q,MODX M,4993,Bd Techno Q,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4731,Sd Bld St3-4,MODX M,5073,Sd Bld St3-4,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4492,Bd Oak Open 1-2 R,MODX M,4834,Bd Oak Open 1-2 R,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4572,T9 BD 2-2,MODX M,4914,T9 BD 2-2,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4652,Bd NeoKick,MODX M,4994,Bd NeoKick,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4732,Sd Bld St1,MODX M,5074,Sd Bld St1,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4493,Bd Oak Open 1 St,MODX M,4835,Bd Oak Open 1 St,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4573,T9 BD 2-3,MODX M,4915,T9 BD 2-3,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4653,Bd HrdSpecial,MODX M,4995,Bd HrdSpecial,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4733,Sd Bld St2,MODX M,5075,Sd Bld St2,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4494,Bd Oak Open 1 L,MODX M,4836,Bd Oak Open 1 L,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4574,T9 BD 2-4,MODX M,4916,T9 BD 2-4,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4654,Bd Hybrid1,MODX M,4996,Bd Hybrid1,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4734,Sd Bld St3,MODX M,5076,Sd Bld St3,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4495,Bd Oak Open 1 R,MODX M,4837,Bd Oak Open 1 R,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4575,S&H T9 BD 1,MODX M,4917,S&H T9 BD 1,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4655,Bd Hybrid2,MODX M,4997,Bd Hybrid2,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4735,Sd Bld St4,MODX M,5077,Sd Bld St4,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4496,Bd Oak Open 2 St,MODX M,4838,Bd Oak Open 2 St,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4576,S&H T9 BD 2,MODX M,4918,S&H T9 BD 2,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4656,Bd NewPop1,MODX M,4998,Bd NewPop1,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4736,Sd Bld L1-4,MODX M,5078,Sd Bld L1-4,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4497,Bd Oak Open 2 L,MODX M,4839,Bd Oak Open 2 L,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4577,Hard T9 BD,MODX M,4919,Hard T9 BD,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4657,Bd NewPop2,MODX M,4999,Bd NewPop2,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4737,Sd Bld R1-4,MODX M,5079,Sd Bld R1-4,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4498,Bd Oak Open 2 R,MODX M,4840,Bd Oak Open 2 R,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4578,Hard T9 BD Revrese,MODX M,4920,Hard T9 BD Revrese,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4658,Bd NewPop3,MODX M,5000,Bd NewPop3,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4738,Sd Bld L1,MODX M,5080,Sd Bld L1,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4499,Bd Oak Close 1-2 St,MODX M,4841,Bd Oak Close 1-2 St,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4579,Elec T9 BD,MODX M,4921,Elec T9 BD,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4659,Bd NewPop4,MODX M,5001,Bd NewPop4,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4739,Sd Bld L2,MODX M,5081,Sd Bld L2,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4500,Bd Oak Close 1-2 L,MODX M,4842,Bd Oak Close 1-2 L,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4580,Bd T8-1,MODX M,4922,Bd T8-1,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4660,Bd Stack1,MODX M,5002,Bd Stack1,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4740,Sd Bld L3,MODX M,5082,Sd Bld L3,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4501,Bd Oak Close 1-2 R,MODX M,4843,Bd Oak Close 1-2 R,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4581,Bd T8-2,MODX M,4923,Bd T8-2,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4661,Bd Stack2,MODX M,5003,Bd Stack2,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4741,Sd Bld L4,MODX M,5083,Sd Bld L4,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4502,Bd Oak Close 1 St,MODX M,4844,Bd Oak Close 1 St,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4582,Bd T8-3,MODX M,4924,Bd T8-3,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4662,Bd Stack3,MODX M,5004,Bd Stack3,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4742,Sd Bld R1,MODX M,5084,Sd Bld R1,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4503,Bd Oak Close 1 L,MODX M,4845,Bd Oak Close 1 L,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4583,T8 BD Ac 1,MODX M,4925,T8 BD Ac 1,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4663,Bd Stack4,MODX M,5005,Bd Stack4,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4743,Sd Bld R2,MODX M,5085,Sd Bld R2,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4504,Bd Oak Close 1 R,MODX M,4846,Bd Oak Close 1 R,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4584,T8 BD Ac 2,MODX M,4926,T8 BD Ac 2,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4664,Bd Stack5,MODX M,5006,Bd Stack5,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4744,Sd Bld R3,MODX M,5086,Sd Bld R3,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4505,Bd Oak Close 2 St,MODX M,4847,Bd Oak Close 2 St,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4585,T8 BD Ac 3,MODX M,4927,T8 BD Ac 3,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4665,Bd Stack6,MODX M,5007,Bd Stack6,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4745,Sd Bld R4,MODX M,5087,Sd Bld R4,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4506,Bd Oak Close 2 L,MODX M,4848,Bd Oak Close 2 L,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4586,T8 BD NA 1,MODX M,4928,T8 BD NA 1,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4666,Bd Stack7,MODX M,5008,Bd Stack7,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4746,Sd Soul St1-4,MODX M,5088,Sd Soul St1-4,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4507,Bd Oak Close 2 R,MODX M,4849,Bd Oak Close 2 R,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4587,T8 BD NA 2,MODX M,4929,T8 BD NA 2,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4667,Bd TB Basic,MODX M,5009,Bd TB Basic,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4747,Sd Soul St1-3,MODX M,5089,Sd Soul St1-3,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4508,Bd NJz Closed 1-2 St,MODX M,4850,Bd NJz Closed 1-2 St,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4588,S&H T8 BD,MODX M,4930,S&H T8 BD,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4668,Bd TB Comp,MODX M,5010,Bd TB Comp,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4748,Sd Soul St2-4,MODX M,5090,Sd Soul St2-4,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4509,Bd NJz Closed 1-2 L,MODX M,4851,Bd NJz Closed 1-2 L,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4589,Elec T8 BD,MODX M,4931,Elec T8 BD,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4669,Bd TB PDist1,MODX M,5011,Bd TB PDist1,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4749,Sd Soul St1-2,MODX M,5091,Sd Soul St1-2,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4510,Bd NJz Closed 1-2 R,MODX M,4852,Bd NJz Closed 1-2 R,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4590,Bd AnSm,MODX M,4932,Bd AnSm,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4670,Bd TB PDist2,MODX M,5012,Bd TB PDist2,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4750,Sd Soul St2-3,MODX M,5092,Sd Soul St2-3,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4511,Bd NJz Closed 1 St,MODX M,4853,Bd NJz Closed 1 St,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4591,Bd AnCR,MODX M,4933,Bd AnCR,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4671,Bd EDM01,MODX M,5013,Bd EDM01,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4751,Sd Soul St3-4,MODX M,5093,Sd Soul St3-4,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4512,Bd NJz Closed 1 L,MODX M,4854,Bd NJz Closed 1 L,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4592,Bd RX11,MODX M,4934,Bd RX11,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4672,Bd EDM02,MODX M,5014,Bd EDM02,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4752,Sd Soul L1-4,MODX M,5094,Sd Soul L1-4,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4513,Bd NJz Closed 1 R,MODX M,4855,Bd NJz Closed 1 R,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
MODX+,4593,Bd Human1,MODX M,4935,Bd Human1,EXACT_NAME,unique exact Yamaha waveform name,True,,MODX6+/7+/8+ Data List (A0),official list extracted directly; ID/name list identical to MODX D0
