region,offset_dec,offset_hex,size,field,status,encoding,meaning,evidence,notes
PERFORMANCE_COMMON,1718,0x06B6,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1719,0x06B7,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1720,0x06B8,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1721,0x06B9,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1722,0x06BA,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1723,0x06BB,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1724,0x06BC,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1725,0x06BD,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1726,0x06BE,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1727,0x06BF,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1728,0x06C0,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1729,0x06C1,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1730,0x06C2,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1731,0x06C3,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1732,0x06C4,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1733,0x06C5,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1734,0x06C6,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1735,0x06C7,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1736,0x06C8,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1737,0x06C9,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1738,0x06CA,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1739,0x06CB,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1740,0x06CC,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1741,0x06CD,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1742,0x06CE,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1743,0x06CF,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1744,0x06D0,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1745,0x06D1,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1746,0x06D2,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1747,0x06D3,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1748,0x06D4,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1749,0x06D5,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1750,0x06D6,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1751,0x06D7,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1752,0x06D8,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1753,0x06D9,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1754,0x06DA,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1755,0x06DB,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1756,0x06DC,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1757,0x06DD,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1758,0x06DE,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1759,0x06DF,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1760,0x06E0,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1761,0x06E1,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1762,0x06E2,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1763,0x06E3,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1764,0x06E4,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1765,0x06E5,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1766,0x06E6,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1767,0x06E7,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1768,0x06E8,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1769,0x06E9,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1770,0x06EA,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1771,0x06EB,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1772,0x06EC,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1773,0x06ED,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1774,0x06EE,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1775,0x06EF,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1776,0x06F0,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1777,0x06F1,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1778,0x06F2,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1779,0x06F3,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1780,0x06F4,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1781,0x06F5,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1782,0x06F6,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1783,0x06F7,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1784,0x06F8,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1785,0x06F9,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1786,0x06FA,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1787,0x06FB,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1788,0x06FC,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1789,0x06FD,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1790,0x06FE,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1791,0x06FF,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1792,0x0700,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1793,0x0701,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1794,0x0702,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1795,0x0703,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1796,0x0704,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1797,0x0705,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1798,0x0706,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1799,0x0707,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1800,0x0708,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1801,0x0709,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1802,0x070A,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1803,0x070B,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1804,0x070C,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1805,0x070D,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1806,0x070E,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1807,0x070F,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1808,0x0710,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1809,0x0711,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1810,0x0712,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1811,0x0713,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1812,0x0714,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1813,0x0715,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1814,0x0716,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1815,0x0717,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1816,0x0718,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1817,0x0719,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1818,0x071A,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1819,0x071B,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1820,0x071C,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1821,0x071D,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1822,0x071E,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1823,0x071F,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1824,0x0720,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1825,0x0721,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1826,0x0722,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1827,0x0723,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1828,0x0724,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1829,0x0725,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1830,0x0726,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1831,0x0727,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1832,0x0728,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1833,0x0729,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1834,0x072A,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1835,0x072B,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1836,0x072C,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1837,0x072D,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1838,0x072E,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1839,0x072F,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1840,0x0730,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1841,0x0731,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1842,0x0732,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1843,0x0733,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1844,0x0734,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1845,0x0735,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1846,0x0736,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1847,0x0737,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1848,0x0738,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1849,0x0739,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1850,0x073A,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1851,0x073B,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1852,0x073C,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1853,0x073D,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1854,0x073E,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1855,0x073F,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1856,0x0740,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1857,0x0741,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1858,0x0742,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1859,0x0743,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1860,0x0744,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1861,0x0745,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1862,0x0746,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1863,0x0747,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1864,0x0748,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1865,0x0749,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1866,0x074A,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1867,0x074B,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1868,0x074C,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1869,0x074D,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1870,0x074E,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1871,0x074F,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1872,0x0750,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1873,0x0751,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1874,0x0752,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1875,0x0753,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1876,0x0754,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1877,0x0755,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1878,0x0756,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1879,0x0757,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1880,0x0758,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1881,0x0759,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1882,0x075A,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1883,0x075B,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1884,0x075C,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1885,0x075D,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1886,0x075E,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1887,0x075F,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1888,0x0760,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1889,0x0761,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1890,0x0762,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1891,0x0763,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1892,0x0764,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1893,0x0765,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1894,0x0766,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1895,0x0767,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1896,0x0768,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1897,0x0769,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1898,0x076A,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1899,0x076B,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1900,0x076C,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1901,0x076D,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1902,0x076E,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1903,0x076F,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1904,0x0770,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1905,0x0771,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1906,0x0772,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1907,0x0773,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1908,0x0774,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1909,0x0775,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1910,0x0776,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1911,0x0777,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1912,0x0778,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1913,0x0779,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1914,0x077A,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1915,0x077B,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1916,0x077C,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1917,0x077D,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1918,0x077E,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1919,0x077F,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1920,0x0780,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1921,0x0781,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1922,0x0782,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1923,0x0783,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1924,0x0784,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1925,0x0785,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1926,0x0786,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1927,0x0787,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1928,0x0788,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1929,0x0789,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1930,0x078A,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1931,0x078B,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1932,0x078C,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1933,0x078D,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1934,0x078E,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1935,0x078F,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1936,0x0790,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1937,0x0791,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1938,0x0792,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1939,0x0793,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1940,0x0794,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1941,0x0795,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1942,0x0796,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1943,0x0797,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1944,0x0798,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1945,0x0799,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1946,0x079A,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1947,0x079B,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1948,0x079C,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1949,0x079D,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1950,0x079E,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1951,0x079F,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1952,0x07A0,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1953,0x07A1,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1954,0x07A2,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1955,0x07A3,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1956,0x07A4,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1957,0x07A5,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1958,0x07A6,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1959,0x07A7,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1960,0x07A8,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1961,0x07A9,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1962,0x07AA,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1963,0x07AB,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1964,0x07AC,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1965,0x07AD,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1966,0x07AE,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1967,0x07AF,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1968,0x07B0,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1969,0x07B1,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1970,0x07B2,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1971,0x07B3,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1972,0x07B4,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1973,0x07B5,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1974,0x07B6,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PERFORMANCE_COMMON,1975,0x07B7,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
